time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
15:39:47,20200123,Bernie,BNL17189,NO,-1.68,457,1.24,31.32,29.03,32.39,398.4,400.2,27.46,28.06,60.78,499.9,11,99.52
15:38:46,20200123,Bernie,BNL17189,NO,-0.91,423,1.22,31.32,29.01,32.38,399.4,400.2,27.46,28.16,61,499.9,20,99.52
15:37:45,20200123,Bernie,BNL17189,NO,-0.66,412,1.2,31.3,28.96,32.38,399.7,400.2,27.49,28.27,61.29,499.9,29,99.51
15:36:44,20200123,Bernie,BNL17189,NO,0.3,385,1.18,31.28,28.94,32.38,400.8,400.1,27.5,28.37,61.59,500,50,99.51
15:35:43,20200123,Bernie,BNL17189,NO,1.4,361,1.16,31.26,28.92,32.38,402.2,400.1,27.52,28.52,61.99,499.8,80,99.51
15:34:42,20200123,Bernie,BNL17189,NO,2.7,341,1.14,31.22,28.88,32.39,404,400.3,27.54,28.67,62.45,499.9,121,99.51
15:33:40,20200123,Bernie,BNL17189,NO,4.78,313,1.11,31.09,28.85,32.18,406.5,400.2,27.58,28.86,63.32,499.9,200,99.51
15:32:38,20200123,Bernie,BNL17189,NO,6.96,289,1.11,31.03,28.9,32.07,409.1,400.2,27.6,29.02,63.89,499.9,300,99.51
15:31:37,20200123,Bernie,BNL17189,NO,8.96,268,1.08,30.83,28.82,32.14,411.3,399.9,27.62,29.11,64.82,500,401,99.51
15:30:09,20200123,Bernie,BNL17189,NO,11.3,253,1.06,30.4,28.82,31.58,414.3,400.1,27.67,29.31,66.92,499.8,601,99.51
15:28:43,20200123,Bernie,BNL17189,NO,13,245,1.05,29.98,28.83,30.95,416.3,400,27.71,29.46,68.88,499.9,801,99.51
15:27:14,20200123,Bernie,BNL17189,NO,14,246,1.03,29.54,28.83,30.39,417.5,399.9,27.75,29.63,71.04,499.9,1001,99.51
15:25:48,20200123,Bernie,BNL17189,NO,14.7,248,1.02,29.12,28.82,29.86,418.4,400,27.77,29.73,73.07,499.9,1200,99.51
15:24:22,20200123,Bernie,BNL17189,NO,15.3,248,1.01,28.69,28.81,29.23,419.4,400.2,27.8,29.82,75.13,499.9,1400,99.51
15:22:32,20200123,Bernie,BNL17189,NO,16.1,249,1,28,28.84,28.03,420.2,399.9,27.83,29.98,78.58,499.6,1701,99.5
15:12:17,20200123,Bernie,BNL17189,NO,16.5,246,1.02,27.78,28.91,27.67,420.5,399.7,27.81,29.99,79.65,500,1799,99.51
15:43:07,20200123,Bernie,BNL17189,YES,3.98,-676,1.3,26,29.16,23.75,404.7,399.9,27.63,27.73,81.77,499.9,1800,99.52
15:20:30,20200123,Bernie,BNL17189,YES,16.5,252,1.04,28.07,29.11,28.22,420.5,399.7,27.85,30.19,78.84,499.9,2000,99.5
15:21:31,20200123,Bernie,BNL17189,NO,16.5,249,1.05,27.9,29.12,27.86,420.7,400,27.85,30.14,79.51,500,2000,99.5
15:54:30,20200123,Mariano,BNL17190,NO,-1.64,458,1.19,29.99,28.98,30.69,398.7,400.4,27.81,28.38,66.32,499.6,0,99.53
15:53:29,20200123,Mariano,BNL17190,NO,-1.11,436,1.19,29.98,28.98,30.69,399.1,400.2,27.8,28.39,66.4,499.6,9,99.53
15:52:26,20200123,Mariano,BNL17190,NO,-0.48,409,1.19,29.98,28.99,30.69,399.6,399.9,27.81,28.45,66.53,499.6,20,99.53
15:51:25,20200123,Mariano,BNL17190,NO,-0.08,395,1.18,29.98,28.98,30.69,400.4,400.2,27.81,28.53,66.71,499.6,30,99.53
15:50:24,20200123,Mariano,BNL17190,NO,0.68,373,1.17,29.99,28.99,30.68,401.5,400.3,27.82,28.62,66.91,499.6,50,99.53
15:49:10,20200123,Mariano,BNL17190,NO,1.77,351,1.16,29.98,29.01,30.68,402.5,400,27.83,28.78,67.29,499.6,79,99.53
15:48:09,20200123,Mariano,BNL17190,NO,3.08,328,1.14,29.97,29,30.69,404.3,400.1,27.85,28.91,67.63,499.6,120,99.53
15:47:02,20200123,Mariano,BNL17190,NO,5.57,295,1.12,29.96,28.97,30.69,407.1,399.9,27.86,29.08,68.09,499.5,199,99.53
15:44:55,20200123,Mariano,BNL17190,NO,7.35,280,1.09,29.9,28.91,30.69,409.2,399.9,27.91,29.27,68.79,499.5,301,99.54
15:43:54,20200123,Mariano,BNL17190,NO,8.72,268,1.07,29.74,28.88,30.53,411.1,400,27.94,29.37,69.63,499.5,401,99.54
15:42:53,20200123,Mariano,BNL17190,NO,10.6,251,1.06,29.48,28.88,30.32,413.4,400,27.95,29.47,70.95,499.5,601,99.54
15:41:45,20200123,Mariano,BNL17190,NO,11.6,246,1.04,29.1,28.84,29.74,414.7,400,27.95,29.53,72.66,499.6,801,99.54
15:40:44,20200123,Mariano,BNL17190,NO,12.5,241,1.04,28.81,28.82,29.28,415.4,399.7,27.95,29.58,74.01,499.5,1000,99.54
15:39:43,20200123,Mariano,BNL17190,NO,12.8,246,1.04,28.62,28.87,29.11,416.1,400.1,27.97,29.69,75.1,499.5,1200,99.53
15:38:42,20200123,Mariano,BNL17190,NO,13.3,244,1.03,28.35,28.88,28.71,416.7,400,27.98,29.74,76.42,499.4,1400,99.53
15:36:42,20200123,Mariano,BNL17190,NO,14,243,1.02,27.7,28.84,27.78,417.7,400.2,27.97,29.78,79.48,499.4,1700,99.53
15:56:20,20200123,Mariano,BNL17190,YES,4.76,4530,1.31,26.31,29.13,24.74,405.3,399.6,27.59,27.57,79.84,499.6,1799,99.53
15:30:22,20200123,Mariano,BNL17190,YES,14.7,230,1.05,27.27,28.9,27.07,418.6,400.1,27.84,29.64,81.11,499.5,1999,99.53
15:35:41,20200123,Mariano,BNL17190,NO,14.5,232,1.06,27.46,29.04,27.49,417.6,399.3,27.99,29.83,80.76,499.4,1999,99.54
15:58:47,20200123,Derek,BNL17191,NO,-2.82,449,1.22,31.75,29.08,32.84,397.3,400.2,27.15,28.32,59.86,499.8,1,99.49
15:57:46,20200123,Derek,BNL17191,NO,-2.37,436,1.2,31.73,29.03,32.84,397.9,400.2,27.15,28.4,60.07,499.8,9,99.49
15:56:45,20200123,Derek,BNL17191,NO,-1.83,423,1.19,31.73,29.02,32.84,398.4,400.1,27.15,28.52,60.36,499.8,21,99.49
15:55:44,20200123,Derek,BNL17191,NO,-1.45,414,1.17,31.72,28.98,32.84,399,400.1,27.15,28.66,60.68,499.9,30,99.49
15:54:43,20200123,Derek,BNL17191,NO,-0.65,401,1.15,31.7,28.95,32.84,400,400.1,27.14,28.78,61.01,499.8,51,99.49
15:53:42,20200123,Derek,BNL17191,NO,0.4,388,1.13,31.68,28.92,32.84,401.1,399.9,27.14,28.92,61.37,499.8,81,99.49
15:52:41,20200123,Derek,BNL17191,NO,1.51,376,1.11,31.64,28.88,32.84,402.7,400.1,27.13,29.03,61.72,499.8,119,99.49
15:51:40,20200123,Derek,BNL17191,NO,3.44,357,1.1,31.58,28.88,32.82,405.1,400.2,27.13,29.14,62.18,499.8,199,99.49
15:50:37,20200123,Derek,BNL17191,NO,5.68,338,1.07,31.33,28.81,32.58,407.7,400,27.12,29.23,63.27,499.8,301,99.49
15:49:35,20200123,Derek,BNL17191,NO,7.31,326,1.05,31.15,28.78,32.51,409.6,399.9,27.13,29.32,64.15,499.8,401,99.49
15:48:28,20200123,Derek,BNL17191,NO,9.66,307,1.05,30.74,28.81,31.94,412.5,400,27.14,29.4,65.82,499.8,601,99.5
15:47:06,20200123,Derek,BNL17191,NO,11.1,299,1.03,30.11,28.74,31.19,414.1,399.8,27.14,29.46,68.4,499.8,800,99.5
15:45:40,20200123,Derek,BNL17191,NO,12.1,293,1.02,29.61,28.73,30.56,415.4,399.9,27.17,29.52,70.53,499.8,999,99.5
15:44:14,20200123,Derek,BNL17191,NO,12.8,290,1.02,29.06,28.74,29.87,416.3,399.8,27.18,29.59,72.99,499.8,1200,99.5
15:43:06,20200123,Derek,BNL17191,NO,13.4,286,1.02,28.55,28.79,29.11,417.2,400.1,27.19,29.64,75.26,499.8,1401,99.5
15:40:43,20200123,Derek,BNL17191,NO,14.5,277,1.02,27.44,28.8,27.47,418.4,399.9,27.22,29.66,80.35,499.8,1700,99.5
16:01:48,20200123,Derek,BNL17191,YES,5.85,-200,1.35,25.74,29.28,23.66,406.9,399.7,27.27,27.52,82.36,499.8,1799,99.49
15:34:29,20200123,Derek,BNL17191,YES,15.2,269,1.05,26.96,28.94,26.72,419.4,400.2,27.26,29.7,82.77,499.8,1999,99.5
15:39:39,20200123,Derek,BNL17191,NO,15,269,1.11,27.29,29.21,26.87,418.9,399.9,27.22,29.78,81.39,499.8,1999,99.5
17:41:49,20200123,Bernie,BNL17192,NO,-2.27,444,1.2,31.63,29.06,32.77,397.8,400.1,27.49,28.51,60.58,499.9,-1,99.37
17:40:46,20200123,Bernie,BNL17192,NO,-1.66,428,1.2,31.61,29.08,32.77,398.7,400.3,27.49,28.57,60.79,499.8,11,99.38
17:39:45,20200123,Bernie,BNL17192,NO,-1.03,412,1.18,31.61,29.05,32.77,399.2,399.9,27.49,28.69,61.06,500,20,99.38
17:38:35,20200123,Bernie,BNL17192,NO,-0.53,401,1.15,31.59,28.98,32.77,400.1,400.1,27.47,28.83,61.4,499.8,29,99.38
17:37:34,20200123,Bernie,BNL17192,NO,0.69,383,1.14,31.57,28.97,32.77,401.4,400,27.47,28.96,61.77,499.9,50,99.38
17:36:32,20200123,Bernie,BNL17192,NO,1.94,368,1.1,31.5,28.87,32.82,403,400,27.47,29.12,62.36,499.9,80,99.39
17:35:31,20200123,Bernie,BNL17192,NO,3.31,354,1.09,31.45,28.9,32.5,404.8,400.1,27.49,29.28,62.87,499.8,121,99.39
17:34:26,20200123,Bernie,BNL17192,NO,5.96,330,1.07,31.39,28.89,32.62,408.1,400.1,27.49,29.43,63.4,499.9,201,99.39
17:33:19,20200123,Bernie,BNL17192,NO,8.32,313,1.05,31.2,28.84,32.43,410.7,399.9,27.49,29.56,64.39,499.9,300,99.39
17:32:16,20200123,Bernie,BNL17192,NO,10.6,297,1.03,30.95,28.81,32.26,413.4,399.9,27.48,29.64,65.48,499.9,401,99.39
17:31:08,20200123,Bernie,BNL17192,NO,13.5,277,1.02,30.49,28.8,31.51,417.2,400,27.48,29.74,67.44,499.8,600,99.39
17:29:27,20200123,Bernie,BNL17192,NO,15.2,272,1.01,30.15,28.84,30.9,419.3,400.1,27.46,29.88,69.09,499.9,800,99.39
17:28:26,20200123,Bernie,BNL17192,NO,16.6,267,1.01,29.91,28.85,30.9,420.8,399.8,27.44,29.97,70.26,499.9,1000,99.39
17:27:01,20200123,Bernie,BNL17192,NO,17.5,267,0.99,29.5,28.82,30.41,422.1,400,27.43,30.05,72.15,499.9,1200,99.39
17:25:36,20200123,Bernie,BNL17192,NO,18,268,0.99,29.06,28.81,29.79,422.7,400,27.44,30.11,74.18,499.9,1401,99.4
17:23:47,20200123,Bernie,BNL17192,NO,19,267,0.98,28.29,28.81,28.64,423.9,400,27.43,30.21,77.83,499.9,1701,99.4
17:44:21,20200123,Bernie,BNL17192,YES,7.19,12.9,1.26,26.09,29.15,23.84,408.8,400,27.7,28.16,82.49,499.9,1799,99.37
17:18:05,20200123,Bernie,BNL17192,YES,19.4,267,1,27.73,28.94,27.68,424.5,400,27.34,30.26,80.52,499.9,2000,99.41
17:20:56,20200123,Bernie,BNL17192,YES,19.6,266,1,27.73,28.95,27.62,424.6,400,27.41,30.32,80.69,499.8,2000,99.41
17:21:57,20200123,Bernie,BNL17192,NO,19.4,269,0.99,27.72,28.92,27.63,424.6,400.1,27.42,30.33,80.79,500,2000,99.41
18:05:00,20200123,Mariano,BNL17193,NO,-1.63,423,1.11,30.21,28.91,31,398.7,400.2,27.9,29.06,66.96,499.5,0,99.37
18:03:54,20200123,Mariano,BNL17193,NO,-1.11,413,1.11,30.2,28.91,31,399.2,400,27.91,29.08,67.07,499.4,9,99.37
18:02:50,20200123,Mariano,BNL17193,NO,-0.76,406,1.1,30.19,28.9,31,399.7,400.1,27.92,29.18,67.32,499.4,20,99.37
18:01:29,20200123,Mariano,BNL17193,NO,-0.44,400,1.09,30.18,28.88,31.01,400,400,27.92,29.27,67.57,499.4,30,99.37
17:59:52,20200123,Mariano,BNL17193,NO,0.03,393,1.07,30.08,28.87,30.84,400.8,400.2,27.94,29.38,68.2,499.4,50,99.37
17:58:05,20200123,Mariano,BNL17193,NO,1.24,377,1.06,30.08,28.9,30.84,402.2,400.1,27.95,29.52,68.53,499.4,81,99.37
17:56:43,20200123,Mariano,BNL17193,NO,2.05,368,1.06,30.08,28.92,30.84,403.2,400,27.98,29.62,68.75,499.4,120,99.37
17:55:10,20200123,Mariano,BNL17193,NO,3.53,352,1.05,30.06,28.94,30.84,405.1,400.1,28,29.72,69.09,499.4,201,99.37
17:54:05,20200123,Mariano,BNL17193,NO,5.39,333,1.04,30.04,28.93,30.89,407.2,400,28.02,29.8,69.36,499.3,300,99.37
17:52:55,20200123,Mariano,BNL17193,NO,6.63,325,1.02,29.88,28.84,30.81,408.9,400.1,28.01,29.88,70.19,499.4,400,99.38
17:51:48,20200123,Mariano,BNL17193,NO,8.7,305,1.02,29.57,28.88,30.4,411.3,400,28.04,29.96,71.6,499.4,600,99.38
17:50:47,20200123,Mariano,BNL17193,NO,10.1,296,1.01,29.28,28.87,30,412.9,400,28.02,30.02,72.99,499.4,801,99.38
17:49:34,20200123,Mariano,BNL17193,NO,10.4,297,1,28.92,28.86,29.48,413.6,400.2,28.04,30.1,74.71,499.4,999,99.38
17:48:33,20200123,Mariano,BNL17193,NO,11.2,294,1,28.73,28.9,29.34,414.5,400.2,28.04,30.19,75.76,499.4,1201,99.38
17:47:04,20200123,Mariano,BNL17193,NO,11.7,295,0.98,28.23,28.82,28.81,415,400.1,28,30.22,78.11,499.4,1401,99.38
17:45:45,20200123,Mariano,BNL17193,NO,12.8,286,0.98,27.6,28.84,27.84,416.5,400.3,27.98,30.2,80.98,499.4,1701,99.39
18:07:25,20200123,Mariano,BNL17193,YES,8.04,-41.6,1.22,25.82,28.9,24.36,409,399.2,27.56,28,83.34,499.4,1800,99.37
17:43:43,20200123,Mariano,BNL17193,YES,13.3,272,1.04,27.31,29.06,27.23,416.9,400.1,27.98,30.15,82.25,499.4,1999,99.39
17:44:44,20200123,Mariano,BNL17193,NO,13.4,273,1.03,27.3,29.03,27.21,416.9,399.9,27.97,30.17,82.34,499.4,1999,99.39
17:39:58,20200123,Mariano,BNL17193,YES,13,268,1.03,27.09,28.9,26.88,416.5,400,27.87,29.91,82.63,499.4,2000,99.4
17:59:49,20200123,Derek,BNL17194,NO,-2.39,501,1.26,31.57,28.97,32.84,397.6,400.2,27.16,27.69,59.02,499.8,1,99.33
17:58:48,20200123,Derek,BNL17194,NO,-1.86,471,1.26,31.59,28.99,32.84,398.2,400.2,27.17,27.75,59.08,499.8,9,99.33
17:57:47,20200123,Derek,BNL17194,NO,-1.42,445,1.25,31.58,28.98,32.84,398.6,400.1,27.18,27.82,59.27,499.8,21,99.33
17:56:46,20200123,Derek,BNL17194,NO,-1.05,426,1.24,31.59,28.98,32.84,399.1,400.1,27.19,27.93,59.46,499.8,30,99.33
17:55:45,20200123,Derek,BNL17194,NO,-0.36,402,1.23,31.59,28.98,32.84,400.1,400.2,27.2,28.05,59.74,499.8,51,99.33
17:54:44,20200123,Derek,BNL17194,NO,0.59,378,1.21,31.56,28.94,32.84,401.1,400,27.2,28.18,60.1,499.8,81,99.34
17:53:43,20200123,Derek,BNL17194,NO,1.6,359,1.19,31.54,28.91,32.84,402.4,400.1,27.21,28.31,60.48,499.8,120,99.34
17:52:42,20200123,Derek,BNL17194,NO,3.29,333,1.17,31.47,28.91,32.8,404.4,399.9,27.21,28.46,61.02,499.8,200,99.34
17:51:41,20200123,Derek,BNL17194,NO,4.96,311,1.16,31.36,28.9,32.72,406.3,399.8,27.22,28.58,61.68,499.8,300,99.34
17:50:40,20200123,Derek,BNL17194,NO,6.02,300,1.14,31.2,28.85,32.64,407.9,400.1,27.24,28.66,62.39,499.8,399,99.34
17:49:16,20200123,Derek,BNL17194,NO,8.11,277,1.11,30.59,28.77,31.97,410.2,399.9,27.26,28.76,64.85,499.8,600,99.34
17:48:11,20200123,Derek,BNL17194,NO,8.97,270,1.1,30.12,28.74,31.4,411.3,399.9,27.28,28.82,66.74,499.8,800,99.34
17:47:06,20200123,Derek,BNL17194,NO,9.55,263,1.11,29.66,28.79,30.73,412.3,400.1,27.3,28.86,68.63,499.8,1000,99.35
17:45:43,20200123,Derek,BNL17194,NO,10.3,259,1.09,28.99,28.73,29.95,412.9,399.9,27.29,28.89,71.42,499.8,1200,99.35
17:44:23,20200123,Derek,BNL17194,NO,10.5,257,1.1,28.46,28.79,29.07,413.2,399.9,27.29,28.92,73.73,499.8,1401,99.35
17:42:06,20200123,Derek,BNL17194,NO,11.2,243,1.1,27.37,28.79,27.49,414.1,400,27.32,28.9,78.52,499.8,1701,99.36
18:02:21,20200123,Derek,BNL17194,YES,2.76,672,1.41,25.71,29.3,23.55,403,399.8,27.23,26.96,80.71,499.8,1800,99.33
17:37:42,20200123,Derek,BNL17194,YES,11.8,232,1.12,26.7,28.86,26.51,414.8,400,27.32,28.9,81.65,499.8,1999,99.37
17:40:52,20200123,Derek,BNL17194,NO,11.4,236,1.19,27.24,29.2,26.94,414.3,399.8,27.32,29,79.36,499.8,1999,99.36
13:16:04,20200123,Lindsey,BNL17195,NO,-1.59,511.8,1.4,30.63,29.98,27.92,398.8,400.2,28.35,28.65,64.7,600.03,0,99.57
13:15:03,20200123,Lindsey,BNL17195,NO,-0.87,447.42,1.39,30.6,29.95,27.92,399.4,400.1,28.29,28.63,64.77,600.02,10,99.58
13:14:03,20200123,Lindsey,BNL17195,NO,-0.31,408.94,1.39,30.68,30,27.92,400,400.1,28.42,28.8,64.87,600.02,20,99.58
13:13:02,20200123,Lindsey,BNL17195,NO,0.12,386.74,1.41,30.69,29.98,27.92,400.5,400.1,27.92,28.57,64.32,600.03,30,99.58
13:11:57,20200123,Lindsey,BNL17195,NO,1.08,359.95,1.4,30.72,29.99,27.91,401.6,400.2,27.91,28.69,64.46,600.02,50,99.58
13:10:55,20200123,Lindsey,BNL17195,NO,2.25,338.29,1.39,30.74,29.98,27.91,402.9,400.3,27.81,28.75,64.56,600.02,80,99.58
13:09:52,20200123,Lindsey,BNL17195,NO,4.16,293.97,1.41,30.76,30.01,27.91,404.7,400.2,27.67,28.63,64.19,600.03,125,99.58
13:08:51,20200123,Lindsey,BNL17195,NO,6.57,271.79,1.41,30.71,29.95,27.91,407.2,400.1,27.23,28.47,64.01,600.02,200,99.59
13:07:51,20200123,Lindsey,BNL17195,NO,9.41,231.87,1.41,30.76,30.01,27.91,410.1,400.1,27.28,28.61,64.15,600.02,300,99.58
13:05:50,20200123,Lindsey,BNL17195,NO,11.94,235.99,1.41,30.82,30.04,27.92,412.7,400.1,26.98,28.7,64.15,600.02,400,99.59
13:03:50,20200123,Lindsey,BNL17195,NO,14.88,224.88,1.39,30.79,30.01,27.94,415.8,400.1,26.82,28.8,64.47,600.04,600,99.59
13:01:49,20200123,Lindsey,BNL17195,NO,16.51,229.99,1.39,30.66,29.95,27.97,417.5,400,26.39,28.65,64.62,600.02,800,99.59
12:59:49,20200123,Lindsey,BNL17195,NO,17.7,227.44,1.39,30.66,30.03,27.98,418.7,400.1,26.39,28.79,64.94,600.02,1000,99.59
12:57:48,20200123,Lindsey,BNL17195,NO,18.45,235.14,1.4,30.56,30.01,27.98,419.6,400,26.04,28.67,65.03,600.02,1200,99.59
12:55:48,20200123,Lindsey,BNL17195,NO,19.04,236.97,1.4,30.51,30.04,27.96,420.2,400,25.99,28.74,65.37,600.03,1400,99.59
12:53:47,20200123,Lindsey,BNL17195,NO,19.55,238.98,1.39,30.36,30.02,27.97,420.7,400,26.01,28.84,66.17,600.02,1700,99.59
13:17:04,20200123,Lindsey,BNL17195,YES,3.03,211.89,1.76,31.15,31.43,27.92,402.9,399.7,28.17,28.65,62.83,600.03,1800,99.57
12:49:46,20200123,Lindsey,BNL17195,YES,19.86,247.44,1.4,30.16,30.01,28,421.1,400,25.59,28.66,66.53,600.02,2000,99.6
12:51:47,20200123,Lindsey,BNL17195,NO,19.79,246.66,1.39,30.14,29.99,27.98,421.1,400,25.73,28.75,66.79,600.02,2000,99.6
19:01:11,20200123,Andy,BNL17196,NO,-1.25,432,1.47,32.66,30.02,33.64,398.8,400,27.37,28.21,56.5,500.2,1,99.24
18:59:49,20200123,Andy,BNL17196,NO,-0.88,420,1.48,32.67,30.06,33.64,399.4,400.1,27.33,28.18,56.41,500.1,9,99.25
18:58:05,20200123,Andy,BNL17196,NO,-0.55,407,1.47,32.65,30.04,33.64,399.8,400.1,27.27,28.19,56.48,500.1,21,99.25
18:56:44,20200123,Andy,BNL17196,NO,-0.23,397,1.47,32.65,30.02,33.64,400.2,400.1,27.23,28.21,56.53,500.1,31,99.25
18:55:22,20200123,Andy,BNL17196,NO,0.36,381,1.46,32.63,29.99,33.64,400.9,400.1,27.18,28.22,56.6,500.1,51,99.25
18:54:00,20200123,Andy,BNL17196,NO,0.87,369,1.45,32.61,29.97,33.64,401.6,400.1,27.16,28.26,56.76,500.1,80,99.26
18:52:38,20200123,Andy,BNL17196,NO,1.6,353,1.43,32.58,29.92,33.64,402.5,400.1,27.13,28.3,56.94,500,125,99.26
18:51:16,20200123,Andy,BNL17196,NO,2.79,331,1.4,32.43,29.83,33.53,403.9,400.1,27.1,28.36,57.54,500,199,99.26
18:49:54,20200123,Andy,BNL17196,NO,4.04,309,1.4,32.29,29.85,33.31,405.3,399.9,27.09,28.43,58.12,500,300,99.26
18:48:22,20200123,Andy,BNL17196,NO,4.96,295,1.38,32.05,29.78,33.25,406.3,399.8,27.09,28.47,58.99,500.1,400,99.26
18:46:21,20200123,Andy,BNL17196,NO,5.87,284,1.36,31.46,29.73,32.53,407.6,400,27.09,28.52,61.14,500.1,599,99.27
18:44:32,20200123,Andy,BNL17196,NO,6.3,279,1.37,31.09,29.79,32.06,407.9,399.7,27.09,28.58,62.57,500.1,800,99.28
18:42:37,20200123,Andy,BNL17196,NO,6.79,274,1.36,30.45,29.74,31.32,408.7,400,27.1,28.61,64.96,500.1,1000,99.28
18:40:45,20200123,Andy,BNL17196,NO,6.92,273,1.39,30.15,29.88,30.8,408.9,399.9,27.11,28.67,66.24,500.2,1199,99.28
18:38:01,20200123,Andy,BNL17196,YES,7.19,272,1.36,29.86,29.76,30.69,409,399.7,27.11,28.69,67.38,500.1,1400,99.28
18:39:23,20200123,Andy,BNL17196,NO,7.07,272,1.41,30.09,29.99,30.79,409.3,400.1,27.11,28.72,66.58,500.1,1401,99.28
18:34:57,20200123,Andy,BNL17196,NO,7.27,271,1.36,28.71,29.8,29.14,409.5,400.1,27.09,28.68,72.01,500.1,1701,99.29
19:02:41,20200123,Andy,BNL17196,YES,2.7,283,1.96,30.07,32.06,28.34,402.9,399.2,27.54,28.52,66.19,500.1,1799,99.24
17:55:32,20200123,Andy,BNL17196,YES,3.6,278,1.48,26.92,30.06,26.11,405.6,400.9,27.23,28.13,78.44,500.2,2000,99.35
18:30:48,20200123,Andy,BNL17196,YES,7.44,270,1.42,28.57,30.07,28.83,409.3,399.7,27.08,28.77,72.83,500.1,2000,99.3
18:32:10,20200123,Andy,BNL17196,YES,7.33,272,1.43,28.56,30.1,28.84,409.5,400.1,27.08,28.77,72.89,500.1,2000,99.29
18:33:32,20200123,Andy,BNL17196,NO,7.37,271,1.43,28.56,30.12,28.84,409.5,400,27.08,28.77,72.86,500.1,2001,99.29
15:22:45,20200123,Lindsey,BNL17197,NO,-1.45,433.69,1.38,30.8,29.94,28.1,399,400.2,28.02,28.77,64.22,600.03,0,99.37
15:21:44,20200123,Lindsey,BNL17197,NO,-0.93,416.95,1.39,30.86,29.98,28.09,399.5,400.1,27.97,28.77,64,600.03,10,99.37
15:20:44,20200123,Lindsey,BNL17197,NO,-0.44,402.68,1.39,30.9,30,28.09,400,400.1,27.93,28.77,63.86,600.03,20,99.37
15:19:43,20200123,Lindsey,BNL17197,NO,-0.08,392.67,1.39,30.9,29.96,28.08,400.5,400.2,27.69,28.72,63.76,600.02,30,99.37
15:18:43,20200123,Lindsey,BNL17197,NO,0.77,373.75,1.39,30.98,30.02,28.08,401.4,400.2,27.92,28.9,63.86,600.03,50,99.38
15:17:42,20200123,Lindsey,BNL17197,NO,1.86,355.27,1.4,30.98,30.01,28.08,402.5,400.2,27.54,28.71,63.44,600.02,80,99.38
15:16:42,20200123,Lindsey,BNL17197,NO,3.37,334.51,1.39,30.89,29.91,28.09,404,400.1,27.26,28.58,63.51,600.03,125,99.38
15:15:41,20200123,Lindsey,BNL17197,NO,5.17,307.7,1.39,30.96,29.98,28.1,405.8,400,27.42,28.79,63.7,600.02,200,99.38
15:14:41,20200123,Lindsey,BNL17197,NO,6.75,280.83,1.42,31.02,30.06,28.1,407.2,399.9,27.26,28.66,63.19,600.03,300,99.38
15:13:40,20200123,Lindsey,BNL17197,NO,7.52,283.78,1.4,30.87,29.96,28.12,408.1,400,27.01,28.58,63.54,600.03,400,99.38
15:12:40,20200123,Lindsey,BNL17197,NO,8.46,271.74,1.42,30.83,30,28.13,409,399.9,26.89,28.5,63.53,600.03,600,99.38
15:11:39,20200123,Lindsey,BNL17197,NO,8.91,268.98,1.43,30.73,30,28.14,409.5,399.9,26.8,28.46,63.79,600.03,800,99.38
15:10:39,20200123,Lindsey,BNL17197,NO,9.29,261.22,1.42,30.66,30,28.14,409.8,399.9,26.9,28.52,64.18,600.03,1000,99.38
15:09:38,20200123,Lindsey,BNL17197,NO,9.53,258.51,1.43,30.6,30.04,28.15,410,399.8,26.87,28.52,64.4,600.03,1200,99.38
15:08:38,20200123,Lindsey,BNL17197,NO,9.63,263.35,1.44,30.47,30.01,28.16,410.2,399.9,26.65,28.39,64.59,600.03,1400,99.38
15:07:37,20200123,Lindsey,BNL17197,NO,9.87,262.12,1.43,30.32,30.02,28.17,410.5,399.9,26.66,28.42,65.21,600.03,1700,99.39
15:23:45,20200123,Lindsey,BNL17197,YES,3.16,305.16,1.7,31.27,31.2,28.1,403.2,399.6,27.72,28.75,62.49,600.03,1800,99.36
15:05:36,20200123,Lindsey,BNL17197,YES,9.91,272.78,1.39,30.13,29.98,28.18,410.7,400,26.9,28.76,66.72,600.03,2000,99.39
15:06:37,20200123,Lindsey,BNL17197,NO,10.04,257.65,1.43,30.23,30.08,28.17,410.7,399.9,26.86,28.58,65.93,600.04,2000,99.39
20:12:51,20200123,Bernie,BNL17198,NO,-2.13,450,2.14,35.04,31,36.89,398.2,400.2,22.51,23.89,41.83,499.8,-1,99.15
20:11:50,20200123,Bernie,BNL17198,NO,-1.67,433,2.15,35.06,31.05,36.82,398.8,400.2,22.52,23.97,41.93,499.9,11,99.15
20:10:45,20200123,Bernie,BNL17198,NO,-1.16,416,2.13,35.05,31.02,36.82,399.2,400,22.54,24.1,42.18,499.8,20,99.16
20:09:44,20200123,Bernie,BNL17198,NO,-0.68,403,2.11,35.04,31.01,36.82,399.9,400,22.56,24.24,42.45,499.8,30,99.16
20:08:25,20200123,Bernie,BNL17198,NO,0.06,385,2.08,35.04,30.99,36.82,400.7,399.9,22.57,24.45,42.83,499.8,49,99.16
20:07:23,20200123,Bernie,BNL17198,NO,1.06,366,2.06,35.03,30.98,36.82,401.9,399.8,22.58,24.63,43.18,499.9,81,99.16
20:06:20,20200123,Bernie,BNL17198,NO,2.13,350,2.03,34.99,30.94,36.82,403.6,400.1,22.62,24.84,43.63,499.8,121,99.16
