record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
22,09:59:20,20230908,BNL19792,YES,-1.17,-1.32,-995,1.03,30.16,30.09,418.83,420.25,32.596,32.58,75.67,500.1,1,99.88
23,10:00:22,20230908,BNL19792,YES,0.187,1.71,234,2.19,30.22,34.37,420.78,420.53,32.658,32.704,75.69,500.1,1999,99.88
1,12:28:20,20230908,BNL19795,YES,5.58,55.1,243,2.12,30.69,34.88,427.36,420.06,33.593,34.99,78.69,500.1,2001,99.7
2,12:31:12,20230908,BNL19795,YES,5.75,60.5,254,2.09,30.66,34.76,427.59,420.04,33.481,34.986,78.83,500.1,2000,99.7
3,12:32:13,20230908,BNL19795,YES,5.75,62.4,258,2.08,30.66,34.74,427.34,419.76,33.427,34.974,78.78,500.1,2000,99.7
4,12:33:14,20230908,BNL19795,NO,6.11,64.3,253,2.09,30.67,34.75,427.98,419.95,33.372,34.967,78.76,500.1,2000,99.7
5,12:34:15,20230908,BNL19795,NO,6.14,65.6,256,2,30.66,34.46,428.13,420.08,33.334,34.894,78.62,500,1801,99.7
6,12:35:16,20230908,BNL19795,NO,6.14,67.4,261,1.87,30.66,33.99,427.98,419.97,33.306,34.802,78.42,500,1501,99.69
7,12:36:17,20230908,BNL19795,NO,6.37,68.5,258,1.76,30.66,33.57,428.07,419.81,33.296,34.723,78.25,500,1251,99.69
8,12:37:18,20230908,BNL19795,NO,6.42,66.6,252,1.77,30.66,33.61,428.15,419.84,33.308,34.705,78.2,500.1,999,99.68
9,12:38:19,20230908,BNL19795,NO,6.57,68.4,254,1.62,30.65,33.08,428.52,420.06,33.321,34.637,78.09,500,751,99.68
10,12:39:20,20230908,BNL19795,NO,6.5,68.7,257,1.52,30.63,32.7,428.05,419.72,33.336,34.574,78.04,500.1,600,99.68
11,12:40:21,20230908,BNL19795,NO,6.32,67.1,258,1.45,30.6,32.41,427.93,419.85,33.349,34.501,77.99,500.1,500,99.68
12,12:41:22,20230908,BNL19795,NO,6.06,64.9,260,1.37,30.58,32.1,427.48,419.75,33.337,34.394,77.82,500,375,99.68
13,12:42:23,20230908,BNL19795,NO,5.11,62,278,1.31,30.57,31.81,426.44,419.89,33.322,34.282,77.64,500,249,99.68
14,12:43:24,20230908,BNL19795,NO,4.23,58.1,294,1.25,30.55,31.54,425.57,420.13,33.321,34.18,77.47,500,179,99.67
15,12:44:25,20230908,BNL19795,NO,3.16,52.8,315,1.23,30.54,31.45,424.12,420,33.312,34.086,77.3,500,125,99.67
16,12:45:26,20230908,BNL19795,NO,2.62,46.4,321,1.23,30.53,31.4,423.48,420.04,33.304,33.984,77.1,500,100,99.67
17,12:46:27,20230908,BNL19795,NO,1.68,39.7,344,1.22,30.52,31.35,422.49,420.22,33.32,33.901,76.96,500,74,99.67
18,12:47:28,20230908,BNL19795,NO,1.2,33.3,354,1.23,30.53,31.35,421.43,419.78,33.352,33.842,76.82,500,59,99.67
19,12:48:29,20230908,BNL19795,NO,0.908,27.5,359,1.24,30.53,31.38,421.21,419.94,33.405,33.815,76.73,500,49,99.66
20,12:49:30,20230908,BNL19795,NO,0.305,22.9,390,1.24,30.54,31.39,420.56,420.05,33.457,33.8,76.66,500.1,31,99.67
21,12:50:31,20230908,BNL19795,NO,-0.267,18.8,434,1.25,30.54,31.39,419.93,420.12,33.515,33.797,76.65,500.1,21,99.66
22,12:51:32,20230908,BNL19795,NO,-1.52,15.7,566,1.22,30.54,31.3,418.57,420.29,33.553,33.784,76.63,500.1,1,99.66
23,12:52:42,20230908,BNL19795,YES,1.11,17,302,2.15,30.61,34.65,422.24,420.72,33.603,34.043,76.88,500.1,1999,99.66
1,08:50:00,20230912,BNL19846,YES,0.15,-0.943,661,1.39,25.8,26.66,419.77,419.6,21.252,21.236,63.56,500.1,1800,99.89
2,09:59:15,20230912,BNL19846,YES,5.15,54.9,257,1.82,29.03,32.06,426.87,420.18,28.59,29.774,73.87,500,1999,99.97
3,10:00:16,20230912,BNL19846,YES,5.18,54.7,256,1.83,29.05,32.15,426.84,420.11,28.642,29.836,73.95,500.1,1999,99.97
4,10:01:17,20230912,BNL19846,NO,5.15,55.2,258,1.84,29.06,32.19,426.85,420.15,28.683,29.889,74.02,500.1,1999,99.97
5,10:02:18,20230912,BNL19846,NO,5.29,54.1,251,1.77,29.06,31.91,426.99,420.15,28.724,29.859,73.97,500.1,1801,99.97
6,10:03:19,20230912,BNL19846,NO,5.13,52.4,252,1.64,29.05,31.4,426.73,420.13,28.764,29.785,73.81,500.1,1500,99.97
7,10:04:20,20230912,BNL19846,NO,5.05,50.8,250,1.53,29.03,30.96,426.54,420.08,28.8,29.722,73.73,500.1,1251,99.97
8,10:05:21,20230912,BNL19846,NO,4.94,48.4,247,1.41,29.01,30.48,426.56,420.28,28.861,29.674,73.7,500,1001,99.97
9,10:06:22,20230912,BNL19846,NO,4.69,44.3,241,1.36,28.99,30.24,426.09,420.15,28.917,29.632,73.71,500.1,751,99.97
10,10:07:23,20230912,BNL19846,NO,4.56,44.4,247,1.23,28.98,29.73,425.71,419.96,28.983,29.633,73.76,500,601,99.97
11,10:08:24,20230912,BNL19846,NO,4.26,43,253,1.18,28.96,29.51,425.37,420,29.007,29.611,73.77,500.1,499,99.97
12,10:09:25,20230912,BNL19846,NO,3.79,41.7,266,1.13,28.95,29.26,424.54,419.74,29.025,29.583,73.76,500,375,99.97
13,10:10:26,20230912,BNL19846,NO,3.31,39,277,1.07,28.93,29.01,424.31,420.12,29.079,29.575,73.8,500.1,250,99.97
14,10:11:27,20230912,BNL19846,NO,2.82,38.1,294,1.03,28.92,28.87,423.63,420.04,29.113,29.583,73.86,500,180,99.97
15,10:12:28,20230912,BNL19846,NO,2.03,36.9,325,1.01,28.92,28.76,422.43,419.81,29.148,29.591,73.92,500,124,99.97
16,10:13:29,20230912,BNL19846,NO,1.64,35.8,339,0.991,28.91,28.69,422.04,419.88,29.181,29.603,73.98,500,100,99.97
17,10:14:30,20230912,BNL19846,NO,1.15,34.8,360,0.975,28.9,28.63,421.64,420.08,29.217,29.621,74.05,500.1,75,99.97
18,10:15:31,20230912,BNL19846,NO,0.954,32.8,367,0.964,28.89,28.59,421.4,420.09,29.259,29.637,74.12,500.1,59,99.97
19,10:16:32,20230912,BNL19846,NO,0.619,32,383,0.943,28.89,28.51,421.05,420.15,29.31,29.67,74.21,500.1,50,99.97
20,10:17:33,20230912,BNL19846,NO,0.162,30.9,405,0.931,28.89,28.47,420.34,419.99,29.37,29.712,74.32,500.1,30,99.97
21,10:18:34,20230912,BNL19846,NO,-0.0263,29.9,415,0.924,28.89,28.46,420.05,419.94,29.424,29.754,74.43,500.1,21,99.97
22,10:19:35,20230912,BNL19846,NO,-0.766,29.7,455,0.887,28.89,28.32,419.06,419.84,29.492,29.806,74.56,500.1,0,99.97
23,10:21:08,20230912,BNL19846,YES,3.26,36,263,1.87,28.98,32.51,424.05,419.78,29.616,30.423,75.72,500,1998,99.97
1,12:41:27,20230912,BNL19847,YES,5.03,46.3,232,2.11,31.9,34.8,426.25,419.71,33.702,34.869,73.25,500.1,1801,99.78
2,12:46:09,20230912,BNL19847,YES,5.53,49,225,2.19,31.92,35.09,427.06,419.87,33.658,34.942,73.32,500.1,1999,99.77
3,12:47:10,20230912,BNL19847,YES,5.78,50.3,221,2.2,31.93,35.12,427.33,419.81,33.669,34.988,73.4,500.1,2000,99.76
4,12:48:11,20230912,BNL19847,NO,5.65,50.9,228,2.21,31.94,35.16,427.32,419.96,33.675,35.018,73.42,500.1,2000,99.76
5,12:49:12,20230912,BNL19847,NO,5.6,50.1,227,2.12,31.94,34.86,427.35,420.08,33.685,34.953,73.27,500.1,1800,99.76
6,12:50:13,20230912,BNL19847,NO,5.6,48.7,223,1.96,31.94,34.33,427.29,420.07,33.712,34.855,73.08,500.1,1501,99.75
7,12:51:14,20230912,BNL19847,NO,5.51,47.1,220,1.83,31.92,33.85,427.14,420.08,33.734,34.763,72.95,500,1251,99.75
8,12:52:15,20230912,BNL19847,NO,5.48,45.6,216,1.69,31.9,33.35,426.96,419.99,33.795,34.714,72.91,500.1,1001,99.75
9,12:53:16,20230912,BNL19847,NO,5.33,44.3,216,1.55,31.89,32.85,426.56,419.81,33.849,34.669,72.86,500.1,750,99.75
10,12:54:17,20230912,BNL19847,NO,5.04,43.1,223,1.47,31.88,32.54,426.45,420.07,33.89,34.645,72.85,500,600,99.74
11,12:55:18,20230912,BNL19847,NO,4.91,42.5,225,1.4,31.87,32.29,426.1,419.9,33.93,34.64,72.9,500.1,499,99.74
12,12:56:19,20230912,BNL19847,NO,4.43,40.3,235,1.32,31.85,31.99,425.49,419.9,33.998,34.632,72.96,500,375,99.74
13,12:57:20,20230912,BNL19847,NO,3.63,39.1,263,1.24,31.83,31.69,424.68,420.07,34.046,34.624,73.04,500,249,99.74
14,12:58:21,20230912,BNL19847,NO,2.92,38.2,289,1.21,31.82,31.59,423.8,420.06,34.11,34.662,73.13,500,179,99.74
15,12:59:23,20230912,BNL19847,NO,2.18,37.7,319,1.19,31.82,31.52,422.88,420.04,34.158,34.692,73.2,500,124,99.73
16,13:00:25,20230912,BNL19847,NO,1.65,36,339,1.14,31.82,31.37,422.38,420.18,34.219,34.712,73.25,500,100,99.73
17,13:01:26,20230912,BNL19847,NO,1.17,34.6,358,1.13,31.82,31.32,421.52,419.91,34.269,34.737,73.3,500,74,99.73
18,13:02:27,20230912,BNL19847,NO,0.818,32.2,372,1.12,31.82,31.3,421.24,420.07,34.331,34.762,73.35,500.1,59,99.72
19,13:03:28,20230912,BNL19847,NO,0.518,30.8,385,1.11,31.82,31.27,420.86,420.06,34.4,34.81,73.42,500.1,49,99.72
20,13:04:29,20230912,BNL19847,NO,-0.058,28.7,415,1.14,31.83,31.4,420.24,420.14,34.437,34.83,73.45,500.1,30,99.71
21,13:05:30,20230912,BNL19847,NO,-0.427,27.5,437,1.09,31.82,31.22,419.56,419.91,34.465,34.827,73.48,500.1,21,99.72
22,13:06:31,20230912,BNL19847,NO,-1.21,26.3,486,1.07,31.82,31.13,418.62,419.92,34.488,34.826,73.49,500.1,0,99.72
23,13:07:32,20230912,BNL19847,YES,2.41,32.4,288,2.04,31.88,34.73,423.38,420.14,34.53,35.325,74.27,500.1,1999,99.71
1,10:58:02,20230913,BNL19853,YES,7.74,84.6,260,1.72,32.16,33.3,430.15,420.12,32.411,34.12,70.85,500.6,1801,100.1
2,11:23:29,20230913,BNL19853,NO,8.38,105,278,1.7,32.38,33.83,430.83,419.88,33.8,35.882,73.59,500.6,1999,100
3,11:24:30,20230913,BNL19853,NO,8.45,104,276,1.65,32.36,33.65,430.91,419.91,33.825,35.826,73.55,500.6,1801,100
4,11:25:31,20230913,BNL19853,NO,8.23,101,277,1.58,32.33,33.34,430.69,420.02,33.843,35.708,73.42,500.6,1500,100
5,11:26:32,20230913,BNL19853,NO,8.03,99,278,1.5,32.3,33.05,430.22,419.84,33.863,35.602,73.32,500.5,1251,100
6,11:27:33,20230913,BNL19853,NO,7.74,96.8,280,1.44,32.28,32.78,429.91,419.92,33.897,35.521,73.25,500.5,999,100
7,11:28:34,20230913,BNL19853,NO,7.23,93.7,285,1.37,32.24,32.49,429.18,419.86,33.919,35.414,73.2,500.7,750,100
8,11:29:35,20230913,BNL19853,NO,6.12,89.9,301,1.3,32.2,32.2,428.08,420.15,33.943,35.309,73.14,500.6,501,100
9,11:30:36,20230913,BNL19853,NO,5.27,86.4,312,1.26,32.16,32.02,426.75,419.88,33.961,35.232,73.14,500.5,375,100
10,11:31:37,20230913,BNL19853,NO,4.01,83.8,334,1.22,32.13,31.86,425.21,419.88,33.982,35.178,73.15,500.6,251,100
11,11:32:38,20230913,BNL19853,NO,3.48,82.3,343,1.2,32.1,31.77,424.74,420.06,33.998,35.151,73.21,500.5,201,100
12,11:33:39,20230913,BNL19853,NO,2.73,79.5,356,1.18,32.09,31.7,423.92,420.16,34.034,35.134,73.23,500.5,150,100
13,11:34:40,20230913,BNL19853,NO,1.72,75.7,375,1.16,32.07,31.63,422.74,420.23,34.06,35.096,73.21,500.6,101,100
14,11:35:41,20230913,BNL19853,NO,1.23,73.3,385,1.15,32.06,31.57,421.99,420.09,34.098,35.088,73.26,500.6,76,100
15,11:36:42,20230913,BNL19853,NO,0.544,71.1,400,1.14,32.05,31.54,421.11,420.04,34.14,35.095,73.31,500.6,51,100
16,11:37:43,20230913,BNL19853,NO,-0.347,69,420,1.13,32.04,31.5,420.15,420.17,34.166,35.086,73.31,500.5,21,100
17,11:38:44,20230913,BNL19853,NO,-1.01,67.6,437,1.12,32.04,31.47,419.34,420.17,34.199,35.095,73.32,500.5,1,100
18,11:40:06,20230913,BNL19853,YES,6.14,83.5,290,1.6,32.16,33.44,428.07,420.03,34.239,35.803,74.32,500.6,1999,100
1,12:44:25,20230913,BNL19855,YES,8.32,97.2,271,1.42,32.41,33.24,430.38,419.71,35.429,37.043,75.71,500.5,1800,99.89
2,13:05:32,20230913,BNL19855,YES,9.14,116,280,1.63,33.29,34.04,432.13,420.19,35.068,37.276,72.47,499.7,1999,99.83
3,13:06:33,20230913,BNL19855,YES,9.16,116,280,1.63,33.3,34.05,431.84,419.88,35.148,37.357,72.58,499.7,2000,99.83
4,13:07:34,20230913,BNL19855,NO,9.1,116,281,1.63,33.31,34.08,431.98,420.09,35.222,37.426,72.68,499.7,2000,99.83
5,13:08:35,20230913,BNL19855,NO,9.11,113,277,1.6,33.3,33.96,431.99,420.13,35.289,37.389,72.63,499.7,1800,99.82
6,13:09:36,20230913,BNL19855,NO,8.98,107,273,1.56,33.3,33.79,431.8,420.16,35.349,37.304,72.49,499.7,1500,99.82
7,13:10:37,20230913,BNL19855,NO,8.85,102,269,1.52,33.28,33.62,431.46,420.04,35.383,37.204,72.38,499.7,1250,99.82
8,13:11:38,20230913,BNL19855,NO,8.62,96.7,265,1.48,33.25,33.44,431.05,419.98,35.425,37.098,72.27,499.7,1000,99.82
9,13:12:39,20230913,BNL19855,NO,8.24,90.7,262,1.43,33.22,33.25,430.53,419.96,35.473,36.998,72.21,499.7,749,99.82
10,13:13:40,20230913,BNL19855,NO,7.86,87.3,264,1.4,33.2,33.15,430.2,420.13,35.531,36.973,72.23,499.7,600,99.82
11,13:14:41,20230913,BNL19855,NO,7.53,84,265,1.39,33.2,33.08,429.67,420.03,35.582,36.954,72.19,499.7,500,99.81
12,13:15:42,20230913,BNL19855,NO,6.83,80,272,1.37,33.19,33.01,428.66,419.89,35.66,36.949,72.21,499.7,375,99.81
13,13:16:43,20230913,BNL19855,NO,5.65,75.5,289,1.33,33.16,32.87,427.28,419.98,35.699,36.887,72.23,499.7,250,99.8
14,13:17:44,20230913,BNL19855,NO,4.52,72.3,310,1.31,33.13,32.78,425.93,420.02,35.731,36.853,72.26,499.7,180,99.8
15,13:18:45,20230913,BNL19855,NO,3.22,69.8,336,1.3,33.12,32.74,424.25,419.91,35.753,36.829,72.26,499.7,125,99.8
16,13:19:46,20230913,BNL19855,NO,2.58,67.6,350,1.29,33.11,32.7,423.72,420.18,35.781,36.815,72.29,499.7,101,99.79
17,13:20:47,20230913,BNL19855,NO,1.76,65.6,368,1.29,33.1,32.68,422.56,420.01,35.813,36.813,72.3,499.7,76,99.79
18,13:21:48,20230913,BNL19855,NO,1.25,63.8,380,1.29,33.11,32.68,422.1,420.18,35.853,36.827,72.31,499.7,61,99.79
19,13:22:49,20230913,BNL19855,NO,0.777,61.8,391,1.29,33.11,32.69,421.41,420.06,35.893,36.837,72.31,499.7,49,99.79
20,13:23:50,20230913,BNL19855,NO,-0.0516,59.7,413,1.28,33.1,32.66,420.38,420.05,35.936,36.842,72.34,499.7,31,99.78
21,13:24:51,20230913,BNL19855,NO,-0.522,57.7,426,1.27,33.1,32.64,419.88,420.13,35.98,36.854,72.39,499.7,21,99.78
22,13:25:52,20230913,BNL19855,NO,-1.54,56.7,455,1.27,33.1,32.62,418.71,420.19,36.02,36.873,72.41,499.7,1,99.78
23,13:27:09,20230913,BNL19855,YES,6.43,78.1,275,1.56,33.19,33.86,427.74,419.38,36.063,37.5,73.28,499.6,1999,99.77
1,14:52:14,20230913,BNL19856,YES,6.21,53.2,219,1.97,33.43,34.77,427.83,419.83,34.949,36.201,69.69,499.7,2000,99.61
2,15:14:18,20230913,BNL19856,YES,7.44,69.1,234,1.89,33.33,34.59,429.69,420.08,34.898,36.453,70.51,499.7,1999,99.58
3,15:15:19,20230913,BNL19856,YES,7.4,68.2,232,1.9,33.34,34.6,429.71,420.15,34.91,36.446,70.5,499.7,1999,99.58
4,15:16:20,20230913,BNL19856,NO,7.34,67.4,232,1.89,33.33,34.59,429.68,420.2,34.936,36.452,70.53,499.7,1999,99.58
5,15:17:21,20230913,BNL19856,NO,7.25,65.8,230,1.84,33.32,34.41,429.36,420.03,34.954,36.398,70.47,499.7,1801,99.58
6,15:18:22,20230913,BNL19856,NO,7.1,63.6,228,1.78,33.31,34.17,429.07,419.95,34.961,36.307,70.34,499.7,1501,99.58
7,15:19:23,20230913,BNL19856,NO,6.96,60.5,224,1.71,33.27,33.9,429.02,420.13,34.968,36.201,70.27,499.7,1251,99.58
8,15:20:24,20230913,BNL19856,NO,6.72,58.2,223,1.64,33.25,33.64,428.7,420.13,34.97,36.109,70.19,499.7,1000,99.58
9,15:21:25,20230913,BNL19856,NO,6.37,55.3,224,1.58,33.21,33.38,428.03,419.93,34.975,36.015,70.13,499.7,750,99.57
10,15:22:26,20230913,BNL19856,NO,5.97,52.3,226,1.53,33.17,33.19,427.67,420.08,34.982,35.936,70.14,499.7,600,99.57
11,15:23:27,20230913,BNL19856,NO,5.58,49.3,228,1.49,33.14,33.04,427.23,420.14,35.005,35.883,70.16,499.7,500,99.56
12,15:24:28,20230913,BNL19856,NO,4.88,46,240,1.45,33.11,32.89,426.28,420.07,35.018,35.818,70.16,499.7,376,99.56
13,15:25:29,20230913,BNL19856,NO,3.75,42.3,268,1.42,33.08,32.73,424.81,419.99,35.024,35.741,70.12,499.7,250,99.56
14,15:26:30,20230913,BNL19856,NO,2.73,38.8,298,1.4,33.06,32.63,423.78,420.21,35.019,35.67,70.05,499.7,180,99.56
15,15:27:31,20230913,BNL19856,NO,1.69,35.5,334,1.39,33.05,32.58,422.33,420.04,35.018,35.61,69.98,499.7,126,99.56
16,15:28:32,20230913,BNL19856,NO,0.958,31.7,362,1.38,33.03,32.53,421.38,420,35.02,35.547,69.91,499.7,101,99.55
17,15:29:33,20230913,BNL19856,NO,0.303,28.2,393,1.37,33.01,32.48,420.64,420.07,35.022,35.488,69.9,499.7,75,99.55
18,15:30:34,20230913,BNL19856,NO,-0.305,25.4,430,1.37,33,32.46,419.87,420.05,35.011,35.431,69.8,499.7,60,99.54
19,15:31:35,20230913,BNL19856,NO,-0.615,22.3,454,1.37,32.99,32.44,419.49,420.07,35.012,35.382,69.75,499.7,49,99.54
20,15:32:36,20230913,BNL19856,NO,-1.36,19.6,521,1.37,32.98,32.4,418.66,420.14,34.999,35.323,69.67,499.7,31,99.55
21,15:33:37,20230913,BNL19856,NO,-1.86,17.4,580,1.36,32.97,32.37,417.97,420.08,34.999,35.286,69.65,499.7,20,99.55
22,15:34:38,20230913,BNL19856,NO,-2.84,16.1,692,1.35,32.97,32.32,417.08,420.38,34.987,35.25,69.58,499.7,1,99.55
23,15:35:46,20230913,BNL19856,YES,1.94,17.7,233,1.86,33.05,34.12,422.2,419.7,34.985,35.383,69.53,499.7,1999,99.55
1,12:34:40,20230913,BNL19854,YES,4.91,42.6,222,2.04,32.17,34.93,426.49,420.14,34.917,35.958,74.37,500.1,1799,99.74
2,12:36:14,20230913,BNL19854,YES,5.18,44.9,222,2.13,32.2,35.24,426.55,419.84,34.936,36.08,74.54,500,2000,99.75
3,12:37:15,20230913,BNL19854,YES,5.1,45.4,227,2.13,32.2,35.26,426.64,420.02,34.922,36.081,74.52,500.1,2000,99.74
4,12:38:16,20230913,BNL19854,NO,5.18,45.4,223,2.14,32.2,35.27,426.56,419.84,34.905,36.066,74.5,500.1,2000,99.74
5,12:39:17,20230913,BNL19854,NO,5.02,45.3,229,2.06,32.2,35,426.47,419.96,34.9,36.016,74.38,500.1,1800,99.74
6,12:40:18,20230913,BNL19854,NO,5.17,43.9,219,1.94,32.19,34.6,426.59,419.94,34.913,35.932,74.23,500,1500,99.74
7,12:41:19,20230913,BNL19854,NO,5.23,43,213,1.82,32.18,34.2,426.47,419.79,34.931,35.869,74.17,500.1,1251,99.73
8,12:42:20,20230913,BNL19854,NO,5.2,41.2,206,1.71,32.15,33.79,426.58,419.97,34.938,35.781,74.09,500,1000,99.73
9,12:43:21,20230913,BNL19854,NO,4.96,40.6,214,1.59,32.12,33.33,426.23,419.95,34.92,35.691,74.06,500.1,751,99.73
10,12:44:22,20230913,BNL19854,NO,5.09,39.3,202,1.5,32.08,33.01,426.29,419.87,34.882,35.59,73.99,500.1,600,99.73
11,12:45:23,20230913,BNL19854,NO,4.95,38.2,203,1.44,32.04,32.74,426.36,420.13,34.843,35.501,73.95,500.1,499,99.72
12,12:46:24,20230913,BNL19854,NO,4.77,37.7,208,1.37,32.01,32.46,425.84,419.84,34.776,35.394,73.86,500.1,375,99.72
13,12:47:25,20230913,BNL19854,NO,4.31,36.8,223,1.3,31.98,32.17,425.35,419.92,34.706,35.278,73.76,500.1,250,99.72
14,12:48:26,20230913,BNL19854,NO,3.61,36.3,252,1.26,31.96,31.99,424.68,420.11,34.655,35.203,73.69,500.1,179,99.72
15,12:49:27,20230913,BNL19854,NO,3.04,36.3,277,1.23,31.94,31.86,423.82,419.94,34.59,35.126,73.62,500.1,124,99.72
16,12:50:28,20230913,BNL19854,NO,2.67,35.9,293,1.22,31.92,31.78,423.49,420.06,34.541,35.065,73.55,500.1,100,99.72
17,12:51:29,20230913,BNL19854,NO,1.97,36.4,325,1.21,31.91,31.72,422.53,419.94,34.482,35.009,73.47,500.1,74,99.72
18,12:52:30,20230913,BNL19854,NO,1.62,36.2,340,1.2,31.9,31.65,421.98,419.81,34.43,34.949,73.4,500.1,61,99.72
19,12:53:31,20230913,BNL19854,NO,1.23,35.8,357,1.19,31.89,31.61,421.74,420.04,34.388,34.898,73.34,500,51,99.72
20,12:54:32,20230913,BNL19854,NO,0.412,36.2,394,1.18,31.88,31.55,420.81,420.09,34.359,34.869,73.3,500,31,99.71
21,12:55:33,20230913,BNL19854,NO,0.00782,35.7,411,1.18,31.88,31.54,420.13,419.91,34.333,34.836,73.23,500.1,21,99.71
22,12:56:34,20230913,BNL19854,NO,-0.902,36.4,452,1.15,31.89,31.42,419.27,420.13,34.319,34.819,73.17,500.1,1,99.71
23,12:57:53,20230913,BNL19854,YES,4.61,47.8,253,1.94,31.97,34.42,426.12,420.11,34.309,35.418,74.08,500,1999,99.7
1,14:47:20,20230913,BNL19857,YES,10.5,159,298,1.86,32.21,34.68,434.03,419.94,33.62,37.033,76.27,500,1799,99.5
2,15:11:36,20230913,BNL19857,YES,9.67,128,283,2.01,32.19,34.99,432.96,420.05,33.561,36.558,75.34,500.1,1999,99.47
3,15:12:37,20230913,BNL19857,YES,9.61,128,284,2.02,32.2,35.03,432.73,419.89,33.567,36.59,75.35,500.1,2000,99.47
4,15:13:38,20230913,BNL19857,NO,9.71,129,283,2.01,32.21,35.02,433.06,420.09,33.567,36.593,75.34,500.1,1999,99.47
5,15:14:39,20230913,BNL19857,NO,9.62,126,281,1.95,32.19,34.77,432.58,419.78,33.553,36.426,75.06,500,1801,99.47
6,15:15:40,20230913,BNL19857,NO,9.46,122,280,1.85,32.17,34.35,432.61,420.11,33.547,36.175,74.62,500,1501,99.47
7,15:16:41,20230913,BNL19857,NO,9.32,118,279,1.76,32.16,33.97,432.22,419.99,33.543,35.964,74.24,500,1251,99.47
8,15:17:42,20230913,BNL19857,NO,9.18,113,276,1.66,32.13,33.54,431.83,419.87,33.537,35.723,73.89,500.1,1001,99.46
9,15:18:43,20230913,BNL19857,NO,8.98,108,274,1.55,32.1,33.12,431.68,420.04,33.538,35.511,73.55,500.1,751,99.46
10,15:19:44,20230913,BNL19857,NO,8.63,105,276,1.48,32.07,32.81,431.27,420.13,33.542,35.363,73.36,500.1,600,99.45
11,15:20:45,20230913,BNL19857,NO,8.22,102,279,1.43,32.05,32.6,430.73,420.12,33.534,35.254,73.23,500.1,500,99.45
12,15:21:50,20230913,BNL19857,NO,7.75,98.4,283,1.39,32.03,32.38,430.6,420.6,33.527,35.128,73.03,500.1,375,99.45
13,15:23:04,20230913,BNL19857,NO,6.8,95.7,296,1.34,32.01,32.16,429.35,420.54,33.513,35.016,72.88,500.1,250,99.45
14,15:24:39,20230913,BNL19857,NO,5.68,92,310,1.3,31.99,31.99,427.37,419.93,33.501,34.909,72.73,500,179,99.44
15,15:25:40,20230913,BNL19857,NO,4.37,89.1,331,1.28,31.98,31.88,425.82,419.99,33.487,34.831,72.63,500,125,99.44
16,15:26:41,20230913,BNL19857,NO,3.55,87.6,345,1.27,31.97,31.84,424.86,420.03,33.475,34.789,72.56,500,101,99.44
17,15:27:54,20230913,BNL19857,NO,2.69,84.4,360,1.26,31.95,31.77,424.27,420.49,33.453,34.707,72.47,500.1,75,99.44
18,15:28:55,20230913,BNL19857,NO,1.93,80,372,1.25,31.94,31.71,422.78,419.94,33.441,34.626,72.36,500,60,99.44
19,15:29:56,20230913,BNL19857,NO,1.43,76.5,381,1.25,31.93,31.68,422.53,420.32,33.423,34.556,72.24,500.1,51,99.44
20,15:30:57,20230913,BNL19857,NO,0.443,72.1,401,1.25,31.92,31.62,420.97,419.98,33.4,34.465,72.1,500.1,29,99.44
21,15:31:58,20230913,BNL19857,NO,-0.0828,68,413,1.24,31.91,31.59,420.27,419.93,33.401,34.405,72.01,500.1,21,99.44
22,15:33:00,20230913,BNL19857,NO,-1.63,65.4,451,1.21,31.91,31.45,418.19,419.73,33.41,34.352,71.89,500.1,0,99.44
23,15:34:36,20230913,BNL19857,YES,6.18,76.3,276,1.99,32,34.48,428.3,420.1,33.409,35.209,73.31,500.1,2000,99.44
1,08:45:56,20230914,BNL19859,YES,7.72,106,293,1.29,28.41,29.8,430.64,420.68,27.53,29.126,75.11,499.8,1799,100.2
2,09:34:56,20230914,BNL19859,YES,7.3,93.5,283,1.47,30.25,31.8,429.34,419.87,30.811,32.419,75.18,499.7,1999,100.2
3,09:35:57,20230914,BNL19859,YES,7.31,93.6,283,1.48,30.26,31.83,429.34,419.87,30.824,32.441,75.17,499.7,1999,100.2
4,09:36:58,20230914,BNL19859,NO,7.32,93.4,282,1.48,30.27,31.86,429.36,419.87,30.836,32.457,75.18,499.7,2000,100.2
5,09:37:59,20230914,BNL19859,NO,7.29,92,281,1.43,30.26,31.63,429.4,419.97,30.847,32.387,75.05,499.7,1800,100.2
6,09:39:00,20230914,BNL19859,NO,7.1,88.5,280,1.36,30.25,31.34,429.23,420.08,30.86,32.273,74.86,499.7,1500,100.2
7,09:40:01,20230914,BNL19859,NO,6.89,84.7,279,1.3,30.22,31.06,428.89,420.05,30.888,32.178,74.73,499.7,1251,100.2
8,09:41:02,20230914,BNL19859,NO,6.65,81.4,279,1.24,30.2,30.77,428.37,419.87,30.906,32.085,74.63,499.7,1000,100.2
9,09:42:03,20230914,BNL19859,NO,6.23,76.7,280,1.17,30.17,30.46,428.03,420.09,30.932,31.982,74.53,499.7,750,100.2
10,09:43:04,20230914,BNL19859,NO,5.92,73.9,283,1.12,30.14,30.26,427.67,420.14,30.977,31.951,74.58,499.7,600,100.2
11,09:44:05,20230914,BNL19859,NO,5.63,72.5,287,1.09,30.12,30.11,427.16,420,31.024,31.949,74.66,499.7,500,100.2
